"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"48207","DETROIT, MI",,"G",9750,"G",117992,"G",464590,540,"DETROIT","MI","WAYNE"
"48208","DETROIT, MI",,"G",2491,"G",23817,"G",101479,142,"DETROIT","MI","WAYNE"
"48209","DETROIT, MI",,"G",5129,"G",50430,"H",254662,382,"DETROIT","MI","WAYNE"
"48210","DETROIT, MI",,"G",4090,"G",42668,"G",193299,268,"DETROIT","MI","WAYNE"
"48211","DETROIT, MI",,"H",7460,"J",167973,"H",449229,162,"DETROIT","MI","WAYNE"
"48212","HAMTRAMCK, MI",,"H",4317,"H",35824,"H",154453,526,"HAMTRAMCK","MI","WAYNE"
"48213","DETROIT, MI",,"G",3913,"G",47964,"G",218466,202,"DETROIT","MI","WAYNE"
"48214","DETROIT, MI",,"H",3231,"H",38754,"H",167738,189,"DETROIT","MI","WAYNE"
"48215","DETROIT, MI",,"J",6273,"J",87386,"J",357207,136,"DETROIT","MI","WAYNE"
"48216","DETROIT, MI",,"H",4022,"H",36422,"G",166324,221,"DETROIT","MI","WAYNE"
"48217","DETROIT, MI",,"G",1253,"G",14850,"G",64411,89,"DETROIT","MI","WAYNE"
"48218","RIVER ROUGE, MI",,"H",1126,"H",16546,"H",60335,81,"RIVER ROUGE","MI","WAYNE"
"48219","DETROIT, MI",,"G",3754,"G",25765,"G",104559,407,"DETROIT","MI","WAYNE"
"48220","FERNDALE, MI",,"G",7962,"G",84655,"G",367408,693,"FERNDALE","MI","OAKLAND"
"48221","DETROIT, MI",,"G",4274,"H",34158,"H",133981,287,"DETROIT","MI","WAYNE"
"48223","DETROIT, MI",,"G",2905,"H",25996,"G",123562,198,"DETROIT","MI","WAYNE"
"48224","DETROIT, MI",,"G",2263,"G",14897,"G",58503,260,"DETROIT","MI","WAYNE"
"48225","HARPER WOODS, MI",,"G",3610,"G",29172,"G",109933,255,"HARPER WOODS","MI","WAYNE"
"48226","DETROIT, MI",,"G",58638,"H",1194416,"H",4418399,1053,"DETROIT","MI","WAYNE"
"48227","DETROIT, MI",,"G",3093,"G",24531,"G",110501,359,"DETROIT","MI","WAYNE"
"48228","DETROIT, MI",,"G",4340,"G",33914,"G",139730,524,"DETROIT","MI","WAYNE"
"48229","ECORSE, MI",,"H",3555,"H",59123,"H",234675,80,"ECORSE","MI","WAYNE"
"48230","GROSSE POINTE, MI",,"H",4794,"H",43163,"H",179824,383,"GROSSE POINTE","MI","WAYNE"
"48232","DETROIT, MI",,"H",177,"G",3480,"G",14759,9,"DETROIT","MI","WAYNE"
"48234","DETROIT, MI",,"G",4387,"G",45222,"G",190496,360,"DETROIT","MI","WAYNE"
"48235","DETROIT, MI",,"G",5767,"H",49528,"H",208527,352,"DETROIT","MI","WAYNE"
"48236","GROSSE POINTE, MI",,"G",13065,"G",191797,"G",801192,789,"GROSSE POINTE","MI","WAYNE"
"48237","OAK PARK, MI",,"G",6701,"G",65367,"G",288594,593,"OAK PARK","MI","OAKLAND"
"48238","DETROIT, MI",,"G",3328,"G",29377,"G",121029,267,"DETROIT","MI","WAYNE"
"48239","REDFORD, MI",,"G",10278,"H",144791,"H",588393,578,"REDFORD","MI","WAYNE"
"48240","REDFORD, MI",,"H",3219,"H",33330,"H",175580,263,"REDFORD","MI","WAYNE"
"48242","DETROIT, MI",,"H",14890,"J",269678,"J",1085638,88,"DETROIT","MI","WAYNE"
"48243","DETROIT, MI",,"H",6161,"H",143565,"H",575629,115,"DETROIT","MI","WAYNE"
"48244","DETROIT, MI",,"J",5,"J",82,"J",376,3,"DETROIT","MI","WAYNE"
"48265","DETROIT, MI","H","S",0,"S",0,"S",0,17,"DETROIT","MI","WAYNE"
"48301","BLOOMFIELD HILLS, MI",,"G",4185,"G",40708,"G",180473,384,"BLOOMFIELD HILLS","MI","OAKLAND"
"48302","BLOOMFIELD HILLS, MI",,"G",9808,"G",133854,"G",599156,714,"BLOOMFIELD HILLS","MI","OAKLAND"
"48303","BLOOMFIELD HILLS, MI","G","S",0,"S",0,"S",0,12,"BLOOMFIELD HILLS","MI","OAKLAND"
"48304","BLOOMFIELD HILLS, MI",,"G",8859,"G",180503,"G",660242,669,"BLOOMFIELD HILLS","MI","OAKLAND"
"48306","ROCHESTER, MI",,"G",2260,"G",19589,"G",92383,356,"ROCHESTER","MI","OAKLAND"
"48307","ROCHESTER, MI",,"G",20884,"G",213121,"G",907181,1370,"ROCHESTER","MI","OAKLAND"
"48308","ROCHESTER, MI",,"H",50,"G",286,"G",1573,12,"ROCHESTER","MI","OAKLAND"
"48309","ROCHESTER, MI",,"G",17539,"G",227287,"G",923365,872,"ROCHESTER","MI","OAKLAND"
"48310","STERLING HEIGHTS, MI",,"G",15165,"H",264721,"H",918785,982,"STERLING HEIGHTS","MI","MACOMB"
"48311","STERLING HEIGHTS, MI",,"J",78,"J",2124,"J",6514,7,"STERLING HEIGHTS","MI","MACOMB"
"48312","STERLING HEIGHTS, MI",,"G",20942,"H",293860,"H",1261965,767,"STERLING HEIGHTS","MI","MACOMB"
"48313","STERLING HEIGHTS, MI",,"G",11482,"G",103652,"G",439647,697,"STERLING HEIGHTS","MI","MACOMB"
"48314","STERLING HEIGHTS, MI",,"G",12787,"G",193961,"G",763124,690,"STERLING HEIGHTS","MI","MACOMB"
"48315","UTICA, MI",,"G",20054,"G",184240,"G",814273,1048,"UTICA","MI","MACOMB"
"48316","UTICA, MI",,"G",5926,"G",43717,"G",190132,559,"UTICA","MI","MACOMB"
"48317","UTICA, MI",,"G",8024,"G",62934,"G",294939,756,"UTICA","MI","MACOMB"
"48318","UTICA, MI",,"G",162,"H",1187,"H",6179,19,"UTICA","MI","MACOMB"
"48320","KEEGO HARBOR, MI",,"G",1836,"G",16754,"G",73638,213,"KEEGO HARBOR","MI","OAKLAND"
"48321","AUBURN HILLS, MI",,"G",227,"G",2223,"G",9629,17,"AUBURN HILLS","MI","OAKLAND"
"48322","WEST BLOOMFIELD, MI",,"G",13198,"G",128341,"G",561399,948,"WEST BLOOMFIELD","MI","OAKLAND"
"48323","WEST BLOOMFIELD, MI",,"G",2642,"G",20227,"G",91829,350,"WEST BLOOMFIELD","MI","OAKLAND"
"48324","WEST BLOOMFIELD, MI",,"G",1170,"G",9543,"G",46308,248,"WEST BLOOMFIELD","MI","OAKLAND"
"48325","WEST BLOOMFIELD, MI",,"G",104,"G",419,"G",1706,11,"WEST BLOOMFIELD","MI","OAKLAND"
"48326","AUBURN HILLS, MI",,"G",55238,"H",1163991,"H",4533250,1165,"AUBURN HILLS","MI","OAKLAND"
"48327","WATERFORD, MI",,"G",4820,"G",40197,"G",187670,469,"WATERFORD","MI","OAKLAND"
"48328","WATERFORD, MI",,"G",6198,"G",53182,"G",233263,602,"WATERFORD","MI","OAKLAND"
"48329","WATERFORD, MI",,"G",4465,"G",36596,"G",164596,499,"WATERFORD","MI","OAKLAND"
"48331","FARMINGTON, MI",,"G",26430,"G",472568,"G",1918488,607,"FARMINGTON","MI","OAKLAND"
"48332","FARMINGTON, MI",,"J",276,"J",2846,"J",10924,10,"FARMINGTON","MI","OAKLAND"
"48333","FARMINGTON, MI",,"G",62,"H",967,"G",3172,12,"FARMINGTON","MI","OAKLAND"
"48334","FARMINGTON, MI",,"G",18789,"G",264111,"G",1064804,1339,"FARMINGTON","MI","OAKLAND"
"48335","FARMINGTON, MI",,"G",13940,"G",197531,"G",834406,694,"FARMINGTON","MI","OAKLAND"
"48336","FARMINGTON, MI",,"H",10640,"H",108838,"H",470626,799,"FARMINGTON","MI","OAKLAND"
"48340","PONTIAC, MI",,"H",7860,"H",101144,"H",406172,295,"PONTIAC","MI","OAKLAND"
"48341","PONTIAC, MI",,"G",11903,"G",170699,"G",713627,330,"PONTIAC","MI","OAKLAND"
"48342","PONTIAC, MI",,"G",5294,"G",63353,"G",254031,309,"PONTIAC","MI","OAKLAND"
"48343","PONTIAC, MI",,"H",578,"G",5700,"G",23777,10,"PONTIAC","MI","OAKLAND"
"48346","CLARKSTON, MI",,"G",6924,"G",59986,"G",264459,640,"CLARKSTON","MI","OAKLAND"
"48347","CLARKSTON, MI",,"H",146,"J",1826,"J",7906,14,"CLARKSTON","MI","OAKLAND"
"48348","CLARKSTON, MI",,"G",2770,"G",26778,"G",115038,364,"CLARKSTON","MI","OAKLAND"
"48350","DAVISBURG, MI",,"H",903,"H",8306,"H",38240,100,"DAVISBURG","MI","OAKLAND"
"48353","HARTLAND, MI",,"G",2244,"G",14642,"G",64672,172,"HARTLAND","MI","LIVINGSTON"
"48356","HIGHLAND, MI",,"G",1012,"G",7727,"G",33328,155,"HIGHLAND","MI","OAKLAND"
"48357","HIGHLAND, MI",,"G",1901,"H",18669,"H",86488,217,"HIGHLAND","MI","OAKLAND"
"48359","LAKE ORION, MI",,"G",6497,"H",91340,"H",338004,262,"LAKE ORION","MI","OAKLAND"
"48360","LAKE ORION, MI",,"G",2415,"H",19146,"H",81950,213,"LAKE ORION","MI","OAKLAND"
"48361","LAKE ORION, MI",,"J",134,"H",1696,"J",7926,13,"LAKE ORION","MI","OAKLAND"
"48362","LAKE ORION, MI",,"G",3166,"G",24941,"G",113515,309,"LAKE ORION","MI","OAKLAND"
"48363","OAKLAND, MI",,"H",401,"G",2912,"G",14861,84,"OAKLAND","MI","OAKLAND"
"48366","LAKEVILLE, MI",,"J",11,"J",38,"J",165,5,"LAKEVILLE","MI","OAKLAND"
"48367","LEONARD, MI",,"J",359,"H",3062,"H",13775,63,"LEONARD","MI","OAKLAND"
"48370","OXFORD, MI",,"H",141,"G",1355,"G",6252,32,"OXFORD","MI","OAKLAND"
"48371","OXFORD, MI",,"G",4817,"G",43223,"G",185931,470,"OXFORD","MI","OAKLAND"
"48374","NOVI, MI",,"G",5595,"H",70538,"H",296385,311,"NOVI","MI","OAKLAND"
"48375","NOVI, MI",,"G",20167,"G",291088,"G",1184752,1121,"NOVI","MI","OAKLAND"
"48376","NOVI, MI",,"G",105,"G",816,"G",4101,13,"NOVI","MI","OAKLAND"
"48377","NOVI, MI",,"G",19968,"G",311736,"G",1212984,704,"NOVI","MI","OAKLAND"
"48380","MILFORD, MI",,"J",4460,"J",54382,"J",220896,137,"MILFORD","MI","OAKLAND"
"48381","MILFORD, MI",,"G",5224,"G",43561,"G",214703,448,"MILFORD","MI","OAKLAND"
"48382","COMMERCE TOWNSHIP, MI",,"G",4551,"G",40014,"G",174331,458,"COMMERCE TOWNSHIP","MI","OAKLAND"
"48383","WHITE LAKE, MI",,"G",1733,"G",11806,"G",52152,200,"WHITE LAKE","MI","OAKLAND"
"48386","WHITE LAKE, MI",,"G",2611,"G",18432,"G",78002,260,"WHITE LAKE","MI","OAKLAND"
"48387","UNION LAKE, MI",,"J",39,"G",161,"G",686,4,"UNION LAKE","MI","OAKLAND"
"48390","WALLED LAKE, MI",,"G",11225,"G",109824,"G",478847,782,"WALLED LAKE","MI","OAKLAND"
"48393","WIXOM, MI",,"G",15721,"G",234150,"G",981302,782,"WIXOM","MI","OAKLAND"
"48397","WARREN, MI",,"G",373,"H",4904,"H",24403,12,"WARREN","MI","MACOMB"
"48401","APPLEGATE, MI",,"H",40,"H",250,"H",1115,14,"APPLEGATE","MI","SANILAC"
"48412","ATTICA, MI",,"G",289,"G",2438,"G",12400,57,"ATTICA","MI","LAPEER"
"48413","BAD AXE, MI",,"G",4990,"G",41321,"H",196004,319,"BAD AXE","MI","HURON"
"48414","BANCROFT, MI",,"G",78,"G",465,"G",2031,18,"BANCROFT","MI","SHIAWASSEE"
"48415","BIRCH RUN, MI",,"G",3720,"G",19198,"G",90378,258,"BIRCH RUN","MI","SAGINAW"
"48416","BROWN CITY, MI",,"G",565,"G",4544,"G",20148,78,"BROWN CITY","MI","SANILAC"
"48417","BURT, MI",,"H",83,"H",420,"H",1993,25,"BURT","MI","SAGINAW"
"48418","BYRON, MI",,"G",249,"G",2474,"G",10230,46,"BYRON","MI","SHIAWASSEE"
"48419","CARSONVILLE, MI",,"G",117,"H",913,"H",4629,39,"CARSONVILLE","MI","SANILAC"
"48420","CLIO, MI",,"G",3905,"G",26370,"G",112982,336,"CLIO","MI","GENESEE"
"48421","COLUMBIAVILLE, MI",,"H",154,"H",921,"H",4836,49,"COLUMBIAVILLE","MI","LAPEER"
"48422","CROSWELL, MI",,"G",1076,"G",8957,"G",37999,101,"CROSWELL","MI","SANILAC"
"48423","DAVISON, MI",,"G",6445,"G",54582,"G",233447,507,"DAVISON","MI","GENESEE"
"48426","DECKER, MI",,"J",19,"H",106,"G",637,8,"DECKER","MI","SANILAC"
"48427","DECKERVILLE, MI",,"G",540,"G",4082,"G",16553,54,"DECKERVILLE","MI","SANILAC"
"48428","DRYDEN, MI",,"H",349,"G",3066,"G",13056,62,"DRYDEN","MI","LAPEER"
"48429","DURAND, MI",,"G",1254,"G",9341,"G",39690,135,"DURAND","MI","SHIAWASSEE"
"48430","FENTON, MI",,"G",10889,"H",102836,"G",425922,887,"FENTON","MI","GENESEE"
"48432","FILION, MI",,"G",3,"J",29,"J",322,3,"FILION","MI","HURON"
"48433","FLUSHING, MI",,"G",4318,"G",31538,"G",140619,428,"FLUSHING","MI","GENESEE"
"48435","FOSTORIA, MI",,"J",60,"J",279,"J",1203,7,"FOSTORIA","MI","TUSCOLA"
"48436","GAINES, MI",,"H",66,"G",470,"G",3214,27,"GAINES","MI","GENESEE"
"48437","GENESEE, MI",,"J",110,"H",690,"H",2677,13,"GENESEE","MI","GENESEE"
"48438","GOODRICH, MI",,"H",788,"H",7205,"H",32380,106,"GOODRICH","MI","GENESEE"
"48439","GRAND BLANC, MI",,"H",15915,"H",172707,"H",733716,942,"GRAND BLANC","MI","GENESEE"
"48440","HADLEY, MI",,"H",32,"G",213,"G",1129,14,"HADLEY","MI","LAPEER"
"48441","HARBOR BEACH, MI",,"G",912,"H",8052,"H",32960,94,"HARBOR BEACH","MI","HURON"
"48442","HOLLY, MI",,"H",4362,"G",43907,"G",182338,360,"HOLLY","MI","OAKLAND"
"48444","IMLAY CITY, MI",,"H",3608,"H",32171,"H",135843,244,"IMLAY CITY","MI","LAPEER"
"48445","KINDE, MI",,"H",314,"H",2019,"H",7955,23,"KINDE","MI","HURON"
"48446","LAPEER, MI",,"G",10596,"G",88473,"G",368764,772,"LAPEER","MI","LAPEER"
"48449","LENNON, MI",,"H",278,"G",2890,"G",14653,33,"LENNON","MI","GENESEE"
"48450","LEXINGTON, MI",,"G",1079,"G",8423,"G",36915,88,"LEXINGTON","MI","SANILAC"
"48451","LINDEN, MI",,"G",1337,"G",8361,"G",38732,200,"LINDEN","MI","GENESEE"
"48453","MARLETTE, MI",,"G",1891,"G",15323,"G",68176,134,"MARLETTE","MI","SANILAC"
"48454","MELVIN, MI",,"G",20,"H",276,"H",973,9,"MELVIN","MI","SANILAC"
"48455","METAMORA, MI",,"H",1004,"G",7180,"G",34046,163,"METAMORA","MI","LAPEER"
"48456","MINDEN CITY, MI",,"J",46,"J",277,"J",1278,17,"MINDEN CITY","MI","SANILAC"
"48457","MONTROSE, MI",,"H",732,"H",4395,"H",19410,95,"MONTROSE","MI","GENESEE"
"48458","MOUNT MORRIS, MI",,"G",1683,"G",11739,"G",50175,218,"MOUNT MORRIS","MI","GENESEE"
"48460","NEW LOTHROP, MI",,"G",173,"G",1459,"G",5197,29,"NEW LOTHROP","MI","SHIAWASSEE"
"48461","NORTH BRANCH, MI",,"G",875,"G",6227,"G",28705,110,"NORTH BRANCH","MI","LAPEER"
"48462","ORTONVILLE, MI",,"G",1598,"G",10576,"G",49928,256,"ORTONVILLE","MI","OAKLAND"
"48463","OTISVILLE, MI",,"G",325,"G",2072,"G",9712,56,"OTISVILLE","MI","GENESEE"
"48464","OTTER LAKE, MI",,"G",39,"G",153,"H",792,9,"OTTER LAKE","MI","LAPEER"
"48465","PALMS, MI",,"H",34,"H",296,"H",1893,5,"PALMS","MI","SANILAC"
"48466","PECK, MI",,"H",270,"H",1927,"H",8676,25,"PECK","MI","SANILAC"
"48467","PORT AUSTIN, MI",,"G",210,"G",1394,"G",7496,77,"PORT AUSTIN","MI","HURON"
"48468","PORT HOPE, MI",,"H",56,"G",354,"G",1397,21,"PORT HOPE","MI","HURON"
"48469","PORT SANILAC, MI",,"G",159,"G",752,"G",3824,32,"PORT SANILAC","MI","SANILAC"
"48470","RUTH, MI",,"H",80,"H",615,"H",3029,18,"RUTH","MI","HURON"
"48471","SANDUSKY, MI",,"G",2511,"G",20791,"G",87816,199,"SANDUSKY","MI","SANILAC"
"48472","SNOVER, MI",,"J",125,"G",945,"G",4213,20,"SNOVER","MI","SANILAC"
"48473","SWARTZ CREEK, MI",,"G",2429,"G",16705,"G",72600,282,"SWARTZ CREEK","MI","GENESEE"
"48475","UBLY, MI",,"H",988,"H",9512,"H",37042,66,"UBLY","MI","HURON"
"48476","VERNON, MI",,"J",98,"H",1160,"G",4676,14,"VERNON","MI","SHIAWASSEE"
"48480","GRAND BLANC, MI",,"H",88,"G",680,"G",3487,9,"GRAND BLANC","MI","GENESEE"
"48501","FLINT, MI",,"H",111,"H",1485,"H",6605,8,"FLINT","MI","GENESEE"
"48502","FLINT, MI",,"G",3216,"G",34589,"H",158243,221,"FLINT","MI","GENESEE"
"48503","FLINT, MI",,"H",10796,"H",127021,"H",509292,357,"FLINT","MI","GENESEE"
"48504","FLINT, MI",,"H",4470,"H",35128,"H",147824,343,"FLINT","MI","GENESEE"
"48505","FLINT, MI",,"G",1782,"G",13904,"G",58719,169,"FLINT","MI","GENESEE"
"48506","FLINT, MI",,"G",5002,"G",43866,"G",184120,314,"FLINT","MI","GENESEE"
"48507","FLINT, MI",,"G",22596,"G",187061,"G",825161,1151,"FLINT","MI","GENESEE"
"48509","BURTON, MI",,"G",5407,"G",54830,"G",195253,274,"BURTON","MI","GENESEE"
"48519","BURTON, MI",,"G",1857,"H",11517,"H",49151,113,"BURTON","MI","GENESEE"
"48529","BURTON, MI",,"G",2725,"G",25439,"G",114333,246,"BURTON","MI","GENESEE"
"48531","FLINT, MI",,"J",33,"G",125,"G",568,3,"FLINT","MI","GENESEE"
"48532","FLINT, MI",,"G",8560,"G",94402,"G",380951,582,"FLINT","MI","GENESEE"
"48551","FLINT, MI","H","S",0,"S",0,"S",0,7,"FLINT","MI","GENESEE"
"48552","FLINT, MI","F","S",0,"S",0,"S",0,3,"FLINT","MI","GENESEE"
"48554","FLINT, MI",,"J",388,"J",12593,"J",32959,7,"FLINT","MI","GENESEE"
"48601","SAGINAW, MI",,"H",15755,"H",236141,"H",875334,506,"SAGINAW","MI","SAGINAW"
"48602","SAGINAW, MI",,"H",14227,"H",154139,"H",657843,470,"SAGINAW","MI","SAGINAW"
"48603","SAGINAW, MI",,"G",14747,"G",130024,"G",516777,804,"SAGINAW","MI","SAGINAW"
"48604","SAGINAW, MI",,"G",9467,"G",78165,"G",342297,530,"SAGINAW","MI","SAGINAW"
"48605","SAGINAW, MI",,"G",593,"G",6716,"G",27845,20,"SAGINAW","MI","SAGINAW"
"48607","SAGINAW, MI",,"H",2567,"G",30565,"G",112468,102,"SAGINAW","MI","SAGINAW"
"48608","SAGINAW, MI",,"J",66,"J",433,"J",1817,7,"SAGINAW","MI","SAGINAW"
"48609","SAGINAW, MI",,"G",2162,"G",13829,"G",60907,219,"SAGINAW","MI","SAGINAW"
"48610","ALGER, MI",,"H",135,"G",994,"G",4549,27,"ALGER","MI","ARENAC"
"48611","AUBURN, MI",,"H",2168,"J",57003,"J",154270,123,"AUBURN","MI","BAY"
"48612","BEAVERTON, MI",,"G",1086,"H",11783,"H",48857,109,"BEAVERTON","MI","GLADWIN"
"48613","BENTLEY, MI",,"G",10,"H",83,"G",717,7,"BENTLEY","MI","BAY"
"48614","BRANT, MI",,"J",45,"H",183,"H",743,7,"BRANT","MI","SAGINAW"
"48615","BRECKENRIDGE, MI",,"H",478,"G",4280,"G",19145,45,"BRECKENRIDGE","MI","GRATIOT"
"48616","CHESANING, MI",,"G",1391,"G",10028,"G",44039,150,"CHESANING","MI","SAGINAW"
"48617","CLARE, MI",,"G",3651,"G",30386,"G",136300,282,"CLARE","MI","CLARE"
"48618","COLEMAN, MI",,"H",840,"H",7004,"H",31189,68,"COLEMAN","MI","MIDLAND"
"48619","COMINS, MI",,"J",53,"J",523,"J",2312,10,"COMINS","MI","OSCODA"
"48620","EDENVILLE, MI",,"H",37,"H",232,"G",1106,6,"EDENVILLE","MI","MIDLAND"
"48621","FAIRVIEW, MI",,"G",556,"H",4298,"H",17462,40,"FAIRVIEW","MI","OSCODA"
"48622","FARWELL, MI",,"G",992,"G",8613,"G",37043,87,"FARWELL","MI","CLARE"
"48623","FREELAND, MI",,"G",2444,"G",18808,"G",81674,249,"FREELAND","MI","SAGINAW"
"48624","GLADWIN, MI",,"G",2676,"G",18969,"G",82350,283,"GLADWIN","MI","GLADWIN"
"48625","HARRISON, MI",,"G",1349,"G",10792,"H",48230,178,"HARRISON","MI","CLARE"
"48626","HEMLOCK, MI",,"G",1583,"H",33078,"H",103069,95,"HEMLOCK","MI","SAGINAW"
"48627","HIGGINS LAKE, MI",,"J",18,"J",163,"H",985,6,"HIGGINS LAKE","MI","ROSCOMMON"
"48628","HOPE, MI",,"G",86,"G",805,"G",4600,16,"HOPE","MI","MIDLAND"
"48629","HOUGHTON LAKE, MI",,"G",2487,"G",13871,"G",64207,204,"HOUGHTON LAKE","MI","ROSCOMMON"
"48630","HOUGHTON LAKE HEIGHTS, MI",,"H",33,"H",400,"G",1086,6,"HOUGHTON LAKE HEIGHTS","MI","ROSCOMMON"
"48631","KAWKAWLIN, MI",,"G",815,"G",5868,"G",29521,93,"KAWKAWLIN","MI","BAY"
"48632","LAKE, MI",,"G",108,"H",866,"H",3633,35,"LAKE","MI","CLARE"
"48633","LAKE GEORGE, MI",,"H",40,"J",398,"H",1585,8,"LAKE GEORGE","MI","CLARE"
"48634","LINWOOD, MI",,"G",465,"H",3251,"H",14017,74,"LINWOOD","MI","BAY"
"48635","LUPTON, MI",,"J",57,"G",251,"G",1342,19,"LUPTON","MI","OGEMAW"
"48636","LUZERNE, MI",,"J",77,"H",537,"J",2136,14,"LUZERNE","MI","OSCODA"
"48637","MERRILL, MI",,"H",158,"G",1321,"H",7707,32,"MERRILL","MI","SAGINAW"
"48638","SAGINAW, MI",,"G",2379,"G",16546,"G",68018,200,"SAGINAW","MI","SAGINAW"
"48640","MIDLAND, MI",,"H",19304,"H",348710,"H",1224889,1195,"MIDLAND","MI","MIDLAND"
"48641","MIDLAND, MI",,"H",478,"H",5661,"H",29266,13,"MIDLAND","MI","MIDLAND"
"48642","MIDLAND, MI",,"G",8214,"G",74904,"G",323432,508,"MIDLAND","MI","MIDLAND"
"48647","MIO, MI",,"G",639,"G",4852,"G",22639,109,"MIO","MI","OSCODA"
"48649","OAKLEY, MI",,"J",55,"G",446,"G",2177,12,"OAKLEY","MI","SAGINAW"
"48650","PINCONNING, MI",,"H",1218,"H",8448,"H",38722,124,"PINCONNING","MI","BAY"
"48651","PRUDENVILLE, MI",,"G",525,"G",2844,"G",14251,96,"PRUDENVILLE","MI","ROSCOMMON"
"48652","RHODES, MI",,"G",35,"G",234,"G",964,11,"RHODES","MI","GLADWIN"
"48653","ROSCOMMON, MI",,"G",1652,"H",18193,"G",52952,190,"ROSCOMMON","MI","ROSCOMMON"
"48654","ROSE CITY, MI",,"G",539,"H",3403,"G",14147,66,"ROSE CITY","MI","OGEMAW"
"48655","SAINT CHARLES, MI",,"G",608,"G",3811,"G",16635,85,"SAINT CHARLES","MI","SAGINAW"
"48656","SAINT HELEN, MI",,"H",201,"H",1361,"G",6328,43,"SAINT HELEN","MI","ROSCOMMON"
"48657","SANFORD, MI",,"G",717,"G",4484,"G",20090,91,"SANFORD","MI","MIDLAND"
"48658","STANDISH, MI",,"H",2426,"G",22191,"G",97966,165,"STANDISH","MI","ARENAC"
"48659","STERLING, MI",,"J",330,"J",2537,"H",11752,38,"STERLING","MI","ARENAC"
"48661","WEST BRANCH, MI",,"G",4487,"G",35518,"G",154873,409,"WEST BRANCH","MI","OGEMAW"
"48662","WHEELER, MI",,"H",82,"H",488,"H",2196,21,"WHEELER","MI","GRATIOT"
"48667","MIDLAND, MI",,"J",51,"J",476,"J",1898,5,"MIDLAND","MI","MIDLAND"
"48670","MIDLAND, MI","H","S",0,"S",0,"S",0,6,"MIDLAND","MI","MIDLAND"
"48674","MIDLAND, MI",,"J",3822,"J",283129,"J",665685,17,"MIDLAND","MI","MIDLAND"
"48686","MIDLAND, MI",,"J",5,"H",42,"G",227,4,"MIDLAND","MI","MIDLAND"
"48701","AKRON, MI",,"G",113,"G",911,"G",4059,18,"AKRON","MI","TUSCOLA"
"48703","AU GRES, MI",,"H",438,"H",3089,"H",14749,77,"AU GRES","MI","ARENAC"
"48705","BARTON CITY, MI",,"H",30,"J",141,"J",554,6,"BARTON CITY","MI","ALCONA"
"48706","BAY CITY, MI",,"G",13949,"G",118346,"G",508426,961,"BAY CITY","MI","BAY"
"48707","BAY CITY, MI",,"H",195,"J",2143,"J",8133,18,"BAY CITY","MI","BAY"
"48708","BAY CITY, MI",,"G",8317,"G",85199,"G",351699,548,"BAY CITY","MI","BAY"
"48710","UNIVERSITY CENTER, MI",,"J",128,"J",1035,"J",4364,6,"UNIVERSITY CENTER","MI","BAY"
"48720","BAY PORT, MI",,"G",101,"G",759,"H",3800,22,"BAY PORT","MI","HURON"
"48721","BLACK RIVER, MI",,"J",38,"J",383,"J",1856,6,"BLACK RIVER","MI","ALCONA"
"48722","BRIDGEPORT, MI",,"G",1981,"G",16322,"G",71509,113,"BRIDGEPORT","MI","SAGINAW"
"48723","CARO, MI",,"G",3803,"G",35703,"G",151957,278,"CARO","MI","TUSCOLA"
"48724","CARROLLTON, MI",,"H",140,"H",1195,"H",7105,13,"CARROLLTON","MI","SAGINAW"
"48725","CASEVILLE, MI",,"G",351,"G",1979,"G",9220,63,"CASEVILLE","MI","HURON"
"48726","CASS CITY, MI",,"H",1978,"H",19012,"H",83730,140,"CASS CITY","MI","TUSCOLA"
"48727","CLIFFORD, MI",,"H",214,"H",2560,"H",11416,9,"CLIFFORD","MI","LAPEER"
"48728","CURRAN, MI",,"J",52,"H",504,"H",2107,10,"CURRAN","MI","ALCONA"
"48729","DEFORD, MI",,"J",30,"H",70,"G",655,8,"DEFORD","MI","TUSCOLA"
"48730","EAST TAWAS, MI",,"G",1639,"G",12086,"H",51218,157,"EAST TAWAS","MI","IOSCO"
"48731","ELKTON, MI",,"J",646,"J",6811,"J",26749,38,"ELKTON","MI","HURON"
"48732","ESSEXVILLE, MI",,"H",2048,"H",17844,"H",75587,165,"ESSEXVILLE","MI","BAY"
"48733","FAIRGROVE, MI",,"G",132,"G",841,"G",3948,23,"FAIRGROVE","MI","TUSCOLA"
"48734","FRANKENMUTH, MI",,"G",5597,"G",32886,"G",145710,283,"FRANKENMUTH","MI","SAGINAW"
"48735","GAGETOWN, MI",,"H",74,"G",845,"G",3748,13,"GAGETOWN","MI","TUSCOLA"
"48737","GLENNIE, MI",,"H",88,"H",399,"H",2276,20,"GLENNIE","MI","ALCONA"
"48738","GREENBUSH, MI",,"J",36,"J",327,"J",1444,8,"GREENBUSH","MI","ALCONA"
"48739","HALE, MI",,"G",465,"G",3424,"G",13953,75,"HALE","MI","IOSCO"
"48740","HARRISVILLE, MI",,"H",237,"H",1890,"H",6982,45,"HARRISVILLE","MI","ALCONA"
"48741","KINGSTON, MI",,"H",78,"G",542,"G",2281,24,"KINGSTON","MI","TUSCOLA"
"48742","LINCOLN, MI",,"G",518,"G",4103,"G",18834,44,"LINCOLN","MI","ALCONA"
